run_id,timestamp,l0_files,stall_micros_total,stall_micros_delta,compaction_pending_bytes,is_write_stopped,actual_delayed_write_rate,num_running_compactions,write_throughput_mb_s,batch_latency_ms,bg_jobs
1775040096824,1.77504e+09,10,7416557,0,1287128750,0,0,1,37.1558,106.261,2
1775040096824,1.77504e+09,11,7416557,0,1323775816,0,0,1,580.361,6.80302,2
1775040096824,1.77504e+09,9,7416557,0,1359940273,0,0,1,604.503,6.53134,2
1775040096824,1.77504e+09,9,7416557,0,1359940273,0,0,1,485.35,8.13478,2
1775040096824,1.77504e+09,9,7416557,0,1359940273,0,0,1,504.065,7.83275,2
1775040096824,1.77504e+09,9,7416557,0,1359940273,0,0,1,35.3515,111.684,2
1775040096824,1.77504e+09,7,7416557,0,254254962,0,0,1,51.189,77.1301,2
1775040096824,1.77504e+09,7,7416557,0,254254962,0,0,1,603.27,6.54468,2
1775040096824,1.77504e+09,7,7416557,0,254254962,0,0,1,599.875,6.58172,2
1775040096824,1.77504e+09,8,7416557,0,1465764307,0,0,1,599.598,6.58477,2
1775040096824,1.77504e+09,9,7416557,0,1210646280,0,0,1,43.7018,90.3443,2
1775040096824,1.77504e+09,9,7416557,0,1210646280,0,0,1,295.315,13.3695,2
1775040096824,1.77504e+09,9,7416557,0,1210646280,0,0,1,535.748,7.36953,2
1775040096824,1.77504e+09,10,7416557,0,1248320315,0,0,1,29.4996,133.84,2
1775040096824,1.77504e+09,10,7416557,0,1248320315,0,0,1,604.403,6.53242,2
1775040096824,1.77504e+09,10,7416557,0,1248320315,0,0,1,601.073,6.5686,2
1775040096824,1.77504e+09,11,7416557,0,1285482373,0,0,1,603.26,6.5448,2
1775040096824,1.77504e+09,8,7416557,0,1322140352,0,0,1,463.379,8.52047,2
1775040096824,1.77504e+09,8,7416557,0,1322140352,0,0,1,86.6574,45.5612,2
1775040096824,1.77504e+09,9,7416557,0,1358333456,0,0,1,589.921,6.69278,2
1775040096824,1.77504e+09,9,7416557,0,1358333456,0,0,1,63.6446,62.0353,2
1775040096824,1.77504e+09,10,7416557,0,1092588812,0,0,1,572.237,6.89961,2
1775040096824,1.77504e+09,10,7416557,0,1092588812,0,0,1,41.5332,95.0616,2
1775040096824,1.77504e+09,11,7416557,0,1131946117,0,0,1,596.556,6.61834,2
